trp_french_infantry_vistula_officer_pl|Subay
trp_french_infantry_vistula_drum|Vistül Lejyonu
trp_french_infantry_vistula_drum_pl|Davulcu
trp_french_infantry_vistula_flute|Vistül Lejyonu
trp_french_infantry_vistula_flute_pl|Flütçü
trp_french_old_guard|1. Ağır Muhafız Piyade Alayı
trp_french_old_guard_pl|Muhafız Piyade
trp_french_old_guard_nco|1. Ağır Muhafız Piyade Alayı
trp_french_old_guard_nco_pl|Çavuş
trp_french_old_guard_officer|1. Ağır Muhafız Piyade Alayı
trp_french_old_guard_officer_pl|Subay
trp_french_old_guard_drum|1. Ağır Muhafız Piyade Alayı
trp_french_old_guard_drum_pl|Davulcu
trp_french_old_guard_flute|1. Ağır Muhafız Piyade Alayı
trp_french_old_guard_flute_pl|Flütçü
trp_french_voltigeur|15. Hafif Piyade Alayı
trp_french_voltigeur_pl|Hafif Piyade
trp_french_voltigeur_nco|15. Hafif Piyade Alayı
trp_french_voltigeur_nco_pl|Çavuş
trp_french_voltigeur_officer|15. Hafif Piyade Alayı
trp_french_voltigeur_officer_pl|Subay
trp_french_voltigeur_horn|15. Hafif Piyade Alayı
trp_french_voltigeur_horn_pl|Kornocu
trp_french_hussar|2. Hussar Alayı
trp_french_hussar_pl|Hussarlar
trp_french_hussar_nco|2. Hussar Alayı
trp_french_hussar_nco_pl|Çavuş
trp_french_hussar_officer|2. Hussar Alayı
trp_french_hussar_officer_pl|Subay
trp_french_hussar_trumpet|2. Hussar Alayı
trp_french_hussar_trumpet_pl|Trompetçi
trp_french_lancer|Kargılı Hafif Süvari Muhafız Alayı
trp_french_lancer_pl|Kargılı Süvari
trp_french_lancer_nco|Kargılı Hafif Süvari Muhafız Alayı
trp_french_lancer_nco_pl|Çavuş
trp_french_lancer_officer|Kargılı Hafif Süvari Muhafız Alayı
trp_french_lancer_officer_pl|Subay
trp_french_lancer_trumpet|Kargılı Hafif Süvari Muhafız Alayı
trp_french_lancer_trumpet_pl|Trompetçi
trp_french_dragoon|İmparatoriçe Dragunları Alayı
trp_french_dragoon_pl|Dragun
trp_french_dragoon_nco|İmparatoriçe Dragunları Alayı
trp_french_dragoon_nco_pl|Çavuş
trp_french_dragoon_officer|İmparatoriçe Dragunları Alayı
trp_french_dragoon_officer_pl|Subay
trp_french_dragoon_trumpet|İmparatoriçe Dragunları Alayı
trp_french_dragoon_trumpet_pl|Trompetçi
trp_french_cuirassier|9. Zırhlı Süvari Alayı
trp_french_cuirassier_pl|Zırhlı Süvari
trp_french_cuirassier_nco|Zırhlı Süvariler
trp_french_cuirassier_nco_pl|Çavuş
trp_french_cuirassier_officer|Zırhlı Süvariler
trp_french_cuirassier_officer_pl|Subay
trp_french_cuirassier_trumpet|Zırhlı Süvariler
trp_french_cuirassier_trumpet_pl|Trompetçi
trp_french_carabineer|1. Karabinacı Alayı
trp_french_carabineer_pl|Karabinacı
trp_french_carabineer_nco|Karabinacılar
trp_french_carabineer_nco_pl|Çavuş
trp_french_carabineer_officer|Karabinacılar
trp_french_carabineer_officer_pl|Subay
trp_french_carabineer_trumpet|Karabinacılar
trp_french_carabineer_trumpet_pl|Trompetçi
trp_french_grenadier_a_cheval|Ağır Muhafız Süvari Alayı
trp_french_grenadier_a_cheval_pl|Ağır Süvari
trp_french_grenadier_a_cheval_nco|Ağır Muhafız Süvari Alayı
trp_french_grenadier_a_cheval_nco_pl|Çavuş
trp_french_grenadier_a_cheval_officer|Ağır Muhafız Süvari Alayı
trp_french_grenadier_a_cheval_officer_pl|Subay
trp_french_grenadier_a_cheval_trumpet|Ağır Muhafız Süvari Alayı
trp_french_grenadier_a_cheval_trumpet_pl|Trompetçi
trp_french_arty|Topçu Birliği
trp_french_arty_pl|Topçu Piyade
trp_french_arty_guard|Topçu Muhafızı
trp_french_arty_guard_pl|Topçu Muhafızı
trp_french_arty_nco|Topçu Birliği
trp_french_arty_nco_pl|Top Taşıyıcı
trp_french_arty_officer|Topçu Birliği
trp_french_arty_officer_pl|Subay
trp_french_medic|Sıhhiyeci
trp_french_medic_pl|Cerrah
trp_french_sapper|İstihkam
trp_french_sapper_pl|Mühendis
trp_french_ship|Gemi Mürettebat
trp_french_ship_pl|Piyade
trp_french_ship_cannon|Gemi Mürettebat
trp_french_ship_cannon_pl|Deniz topçu
trp_french_ship_marine|Gemi Mürettebat
trp_french_ship_marine_pl|Deniz, 24e Bataillon des Equipages
trp_french_ship_captain|Gemi Mürettebat
trp_french_ship_captain_pl|Capitaine de Vaisseau, Intrepide
trp_napoleon|İmparator Napoleon Bonaparte
trp_napoleon_pl|Kumandan
trp_prussian_infantry|8. Brandenburg Piyade Alayı
trp_prussian_infantry_pl|Piyade
trp_prussian_infantry_nco|8. Piyade Alayı
trp_prussian_infantry_nco_pl|Çavuş
trp_prussian_infantry_officer|8. Piyade Alayı
trp_prussian_infantry_officer_pl|Subay
trp_prussian_infantry_drum|8. Piyade Alayı
trp_prussian_infantry_drum_pl|Davulcu
trp_prussian_infantry_flute|8. Piyade Alayı
trp_prussian_infantry_flute_pl|Flütçü
trp_prussian_infantry2|23. Ren Piyade Alayı
trp_prussian_infantry2_pl|Piyade
trp_prussian_infantry2_nco|23. Ren Piyade Alayı
trp_prussian_infantry2_nco_pl|Çavuş
trp_prussian_infantry2_officer|23. Ren Piyade Alayı
trp_prussian_infantry2_officer_pl|Subay
trp_prussian_infantry2_drum|23. Ren Piyade Alayı
trp_prussian_infantry2_drum_pl|Davulcu
trp_prussian_infantry2_flute|23. Ren Piyade Alayı
trp_prussian_infantry2_flute_pl|Flütçü
trp_prussian_infantry_kurmark|3. Kurmark Milis Alayı
trp_prussian_infantry_kurmark_pl|Piyade
trp_prussian_infantry_kurmark_nco|3. Kurmark Milis Alayı
trp_prussian_infantry_kurmark_nco_pl|Çavuş
trp_prussian_infantry_kurmark_officer|3. Kurmark Milis Alayı
trp_prussian_infantry_kurmark_officer_pl|Subay
trp_prussian_infantry_kurmark_drum|3. Kurmark Milis Alayı
trp_prussian_infantry_kurmark_drum_pl|Davulcu
trp_prussian_infantry_kurmark_flute|3. Kurmark Milis Alayı
trp_prussian_infantry_kurmark_flute_pl|Flütçü
trp_prussian_infantry_freikorps|Lützow Gönüllü Kıtası
trp_prussian_infantry_freikorps_pl|Piyade
trp_prussian_infantry_freikorps_nco|Lützow Gönüllü Kıtası
trp_prussian_infantry_freikorps_nco_pl|Çavuş
trp_prussian_infantry_freikorps_officer|Lützow Gönüllü Kıtası
trp_prussian_infantry_freikorps_officer_pl|Subay
trp_prussian_infantry_freikorps_drum|Lützow Gönüllü Kıtası
trp_prussian_infantry_freikorps_drum_pl|Davulcu
trp_prussian_infantry_freikorps_flute|Lützow Gönüllü Kıtası
trp_prussian_infantry_freikorps_flute_pl|Flütçü
trp_prussian_infantry_15|1. Muhafız Piyade Alayı
trp_prussian_infantry_15_pl|Muhafız Piyade
trp_prussian_infantry_15_nco|1. Muhafız Piyade Alayı
trp_prussian_infantry_15_nco_pl|Çavuş
trp_prussian_infantry_15_officer|1. Muhafız Piyade Alayı
trp_prussian_infantry_15_officer_pl|Subay
trp_prussian_infantry_15_drum|1. Muhafız Piyade Alayı
trp_prussian_infantry_15_drum_pl|Davulcu
trp_prussian_infantry_15_flute|1. Muhafız Piyade Alayı
trp_prussian_infantry_15_flute_pl|Flütçü
trp_prussian_infantry_rifle|Silezya Korucuları
trp_prussian_infantry_rifle_pl|Tüfekli Piyade
trp_prussian_infantry_rifle_nco|Silezyalı Yager
trp_prussian_infantry_rifle_nco_pl|Çavuş
trp_prussian_infantry_rifle_officer|Silezyalı Yager
trp_prussian_infantry_rifle_officer_pl|Subay
trp_prussian_infantry_rifle_horn|Silezyalı Yager
trp_prussian_infantry_rifle_horn_pl|Kornocu
trp_prussian_dragoon|6. Neumark Dragunları
trp_prussian_dragoon_pl|Dragun
trp_prussian_dragoon_nco|6. Dragun Alayı 
trp_prussian_dragoon_nco_pl|Çavuş
trp_prussian_dragoon_officer|6. Dragun Alayı
trp_prussian_dragoon_officer_pl|Subay
trp_prussian_dragoon_trumpet|6. Dragun Alayı
trp_prussian_dragoon_trumpet_pl|Trompetçi
trp_prussian_hussar|1. Hussar Alayı (Kurukafa Hussarları)
trp_prussian_hussar_pl|Hussarlar
trp_prussian_hussar_nco|Kurukafa Hussar Alayı
trp_prussian_hussar_nco_pl|Çavuş
trp_prussian_hussar_officer|Kurukafa Hussar Alayı
trp_prussian_hussar_officer_pl|Subay
trp_prussian_hussar_trumpet|Kurukafa Hussar Alayı
trp_prussian_hussar_trumpet_pl|Trompetçi
trp_prussian_landwehr_cav|Westfalische Milis Süvarileri
trp_prussian_landwehr_cav_pl|Kargılı Süvari
trp_prussian_landwehr_cav_nco|Westfalische Milis Süvarileri
trp_prussian_landwehr_cav_nco_pl|Çavuş
trp_prussian_landwehr_cav_officer|Westfalische Milis Süvarileri
trp_prussian_landwehr_cav_officer_pl|Subay
trp_prussian_landwehr_cav_trumpet|Westfalische Milis Süvarileri
trp_prussian_landwehr_cav_trumpet_pl|Trompetçi
trp_prussian_cuirassier|3. Brandenburg Zırhlı Süvari Alayı
trp_prussian_cuirassier_pl|Ağır Süvari
trp_prussian_cuirassier_nco|3. Brandenburg Zırhlı Süvari Alayı
trp_prussian_cuirassier_nco_pl|Çavuş
trp_prussian_cuirassier_officer|3. Brandenburg Zırhlı Süvari Alayı
trp_prussian_cuirassier_officer_pl|Subay
trp_prussian_cuirassier_trumpet|3. Brandenburg Zırhlı Süvari Alayı
trp_prussian_cuirassier_trumpet_pl|Trompetçi
trp_prussian_arty|36. Piyade Topçu Alayı
trp_prussian_arty_pl|Topçu Piyade
trp_prussian_arty_guard|Topçu Muhafızı
trp_prussian_arty_guard_pl|Topçu Muhafızı
trp_prussian_arty_nco|36. Piyade Topçu Alayı
trp_prussian_arty_nco_pl|Top Taşıyıcı
trp_prussian_arty_officer|36. Piyade Topçu Alayı
trp_prussian_arty_officer_pl|Subay
trp_prussian_medic|Sıhhiyeci
trp_prussian_medic_pl|Cerrah
trp_prussian_sapper|4. Mansfeld Öncü Kıtası
trp_prussian_sapper_pl|Mühendis
trp_prussian_blucher|Mareşal Gebhard von Blucher
trp_prussian_blucher_pl|Kumandan
trp_russian_partizan|Partizan
trp_russian_partizan_pl|Partizan Çetesi
trp_russian_opol|St Petersburg Milisleri
trp_russian_opol_pl|Milis
trp_russian_opol_nco|St Petersburg Milisleri
trp_russian_opol_nco_pl|Çavuş
trp_russian_opol_officer|St Petersburg Milisleri
trp_russian_opol_officer_pl|Subay
trp_russian_infantry|Simbirsk Piyade Alayı
trp_russian_infantry_pl|Piyade
trp_russian_infantry_nco|Simbirsk Piyade Alayı
trp_russian_infantry_nco_pl|Çavuş
trp_russian_infantry_officer|Simbirsk Piyade Alayı
trp_russian_infantry_officer_pl|Subay
trp_russian_infantry_drum|Simbirsk Piyade Alayı
trp_russian_infantry_drum_pl|Davulcu
trp_russian_infantry_flute|Simbirsk Piyade Alayı
trp_russian_infantry_flute_pl|Flütçü
trp_russian_grenadier|Pavlovski Ağır Piyade Alayı
trp_russian_grenadier_pl|Piyade
trp_russian_grenadier_nco|Pavlovski Ağır Piyade Alayı
trp_russian_grenadier_nco_pl|Çavuş
trp_russian_grenadier_officer|Pavlovski Ağır Piyade Alayı
trp_russian_grenadier_officer_pl|Subay
trp_russian_grenadier_drum|Pavlovski Ağır Piyade Alayı
trp_russian_grenadier_drum_pl|Davulcu
trp_russian_grenadier_flute|Pavlovski Ağır Piyade Alayı
trp_russian_grenadier_flute_pl|Flütçü
trp_russian_foot_guard|Preobrazhenskiy Cankurtaran Alayı
trp_russian_foot_guard_pl|Muhafız Piyade
trp_russian_foot_guard_nco|Preobrazhenskiy Muhafız Alayı
trp_russian_foot_guard_nco_pl|Çavuş
trp_russian_foot_guard_officer|Preobrazhenskiy Muhafız Alayı
trp_russian_foot_guard_officer_pl|Subay
trp_russian_foot_guard_drum|Preobrazhenskiy Muhafız Alayı
trp_russian_foot_guard_drum_pl|Davulcu
trp_russian_foot_guard_flute|Preobrazhenskiy Muhafız Alayı
trp_russian_foot_guard_flute_pl|Flütçü
trp_russian_infantry_rifle|21. Yager Alayı
trp_russian_infantry_rifle_pl|Tüfekli Piyade
trp_russian_infantry_rifle_nco|21. Yager Alayı
trp_russian_infantry_rifle_nco_pl|Çavuş
trp_russian_infantry_rifle_officer|21. Yager Alayı
trp_russian_infantry_rifle_officer_pl|Subay
trp_russian_infantry_rifle_horn|21. Yager Alayı
trp_russian_infantry_rifle_horn_pl|Kornocu
trp_russian_hussar|Sumskoy Hussar Alayı
trp_russian_hussar_pl|Hussarlar
trp_russian_hussar_nco|Sumskiy Hussar Alayı
trp_russian_hussar_nco_pl|Çavuş
trp_russian_hussar_officer|Sumskiy Hussar Alayı
trp_russian_hussar_officer_pl|Subay
trp_russian_hussar_trumpet|Sumskiy Hussar Alayı
trp_russian_hussar_trumpet_pl|Trompetçi
trp_russian_uhlan|Litovskiy Ulanskiy Alayı
trp_russian_uhlan_pl|Kargılı Süvari
trp_russian_uhlan_nco|Lithuanian Uhlans Alayı
trp_russian_uhlan_nco_pl|Çavuş
trp_russian_uhlan_officer|Lithuanian Uhlans Alayı
trp_russian_uhlan_officer_pl|Subay
trp_russian_uhlan_trumpet|Lithuanian Uhlans Alayı
trp_russian_uhlan_trumpet_pl|Trompetçi
trp_russian_cossack|Don Kazak Alayı
trp_russian_cossack_pl|Kargılı Süvari
trp_russian_cossack_nco|Don Kazakları
trp_russian_cossack_nco_pl|Çavuş
trp_russian_cossack_officer|Don Kazakları
trp_russian_cossack_officer_pl|Subay
trp_russian_dragoon|Kiev Dragun Alayı
trp_russian_dragoon_pl|Dragun
trp_russian_dragoon_nco|Kiev Dragun Alayı
trp_russian_dragoon_nco_pl|Çavuş
trp_russian_dragoon_officer|Kiev Dragun Alayı
trp_russian_dragoon_officer_pl|Subay
trp_russian_dragoon_trumpet|Kiev Dragun Alayı
trp_russian_dragoon_trumpet_pl|Trompetçi
trp_russian_horse_guard|Süvari Alayı
trp_russian_horse_guard_pl|Zırhlı Süvari
trp_russian_horse_guard_nco|Süvari Muhafızları
trp_russian_horse_guard_nco_pl|Çavuş
trp_russian_horse_guard_officer|Süvari Muhafızları
trp_russian_horse_guard_officer_pl|Subay
trp_russian_horse_guard_trumpet|Süvari Muhafızları
trp_russian_horse_guard_trumpet_pl|Trompetçi
trp_russian_arty|8. Batarya Bölüğü
trp_russian_arty_pl|Topçu Piyade
trp_russian_arty_guard|Topçu Muhafızı
trp_russian_arty_guard_pl|Topçu Muhafızı
trp_russian_arty_nco|Topçu Birliği
trp_russian_arty_nco_pl|Top Taşıyıcı
trp_russian_arty_officer|Topçu Birliği
trp_russian_arty_officer_pl|Subay
trp_russian_medic|Sıhhiyeci
trp_russian_medic_pl|Cerrah
trp_russian_sapper|İstihkam
trp_russian_sapper_pl|Mühendis
trp_kutuzov|Mareşal Mikhail Kutuzov
trp_kutuzov_pl|Kumandan
trp_austrian_infantry|Arşidük Rudolf 14. Piyade Alayı
trp_austrian_infantry_pl|Piyade
trp_austrian_infantry_nco|Arşidük Rudolf 14. Piyade Alayı
trp_austrian_infantry_nco_pl|Çavuş
trp_austrian_infantry_officer|Arşidük Rudolf 14. Piyade Alayı
trp_austrian_infantry_officer_pl|Subay
trp_austrian_infantry_drum|Arşidük Rudolf 14. Piyade Alayı
trp_austrian_infantry_drum_pl|Davulcu
trp_austrian_infantry_flute|Arşidük Rudolf 14. Piyade Alayı
trp_austrian_infantry_flute_pl|Flütçü
trp_austrian_infantry2|Freiherr von Wacquant 62. Piyade Alayı
trp_austrian_infantry2_pl|Piyade
trp_austrian_infantry2_nco|Freiherr von Wacquant 62. Piyade Alayı
trp_austrian_infantry2_nco_pl|Çavuş
trp_austrian_infantry2_officer|Freiherr von Wacquant 62. Piyade Alayı
trp_austrian_infantry2_officer_pl|Subay
trp_austrian_infantry2_drum|Freiherr von Wacquant 62. Piyade Alayı
trp_austrian_infantry2_drum_pl|Davulcu
trp_austrian_infantry2_flute|Freiherr von Wacquant 62. Piyade Alayı
trp_austrian_infantry2_flute_pl|Flütçü
trp_austrian_grenzer|Ogulin Sınır Alayı No: 3
trp_austrian_grenzer_pl|Hat/Hafif Piyade
trp_austrian_grenzer_nco|Ogulin Sınır Alayı No: 3
trp_austrian_grenzer_nco_pl|Çavuş
trp_austrian_grenzer_officer|Ogulin Sınır Alayı No: 3
trp_austrian_grenzer_officer_pl|Subay
trp_austrian_grenzer_drum|Ogulin Sınır Alayı No: 3
trp_austrian_grenzer_drum_pl|Davulcu
trp_austrian_grenzer_flute|Ogulin Sınır Alayı No: 3
trp_austrian_grenzer_flute_pl|Flütçü
trp_austrian_grenadier|Purcell Ağır Piyade Taburu
trp_austrian_grenadier_pl|Muhafız Piyade
trp_austrian_grenadier_nco|Purcell Ağır Piyade Taburu
trp_austrian_grenadier_nco_pl|Çavuş
trp_austrian_grenadier_officer|Purcell Ağır Piyade Taburu
trp_austrian_grenadier_officer_pl|Subay
trp_austrian_grenadier_drum|Purcell Ağır Piyade Taburu
trp_austrian_grenadier_drum_pl|Davulcu
trp_austrian_grenadier_flute|Purcell Ağır Piyade Taburu
trp_austrian_grenadier_flute_pl|Flütçü
trp_austrian_infantry_rifle|2. Yager Taburu
trp_austrian_infantry_rifle_pl|Tüfekli Piyade
trp_austrian_infantry_rifle_nco|2. Yager Taburu
trp_austrian_infantry_rifle_nco_pl|Çavuş
trp_austrian_infantry_rifle_officer|2. Yager Taburu
trp_austrian_infantry_rifle_officer_pl|Subay
trp_austrian_infantry_rifle_horn|2. Yager Taburu
trp_austrian_infantry_rifle_horn_pl|Kornocu
trp_austrian_hussar|Hesse-Homburg Dükü 4. Hussar Alayı
trp_austrian_hussar_pl|Hussarlar
trp_austrian_hussar_nco|Hesse-Homburg Dükü 4. Hussar Alayı
trp_austrian_hussar_nco_pl|Çavuş
trp_austrian_hussar_officer|Hesse-Homburg Dükü 4. Hussar Alayı
trp_austrian_hussar_officer_pl|Subay
trp_austrian_hussar_trumpet|Hesse-Homburg Dükü 4. Hussar Alayı
trp_austrian_hussar_trumpet_pl|Trompetçi
trp_austrian_uhlan|Schwarzenberg 2. Uhlan Alayı
trp_austrian_uhlan_pl|Kargılı Süvari
trp_austrian_uhlan_nco|Schwarzenberg 2. Uhlan Alayı
trp_austrian_uhlan_nco_pl|Çavuş
trp_austrian_uhlan_officer|Schwarzenberg 2. Uhlan Alayı
trp_austrian_uhlan_officer_pl|Subay
trp_austrian_uhlan_trumpet|Schwarzenberg 2. Uhlan Alayı
trp_austrian_uhlan_trumpet_pl|Trompetçi
trp_austrian_light_horse|Furst von Hohenzollern 2. Hafif Süvari Alayı
trp_austrian_light_horse_pl|Hafif Süvari
trp_austrian_light_horse_nco|Furst von Hohenzollern 2. Hafif Süvari Alayı
trp_austrian_light_horse_nco_pl|Çavuş
trp_austrian_light_horse_officer|Furst von Hohenzollern 2. Hafif Süvari Alayı
trp_austrian_light_horse_officer_pl|Subay
trp_austrian_light_horse_trumpet|Furst von Hohenzollern 2. Hafif Süvari Alayı
trp_austrian_light_horse_trumpet_pl|Trompetçi
trp_austrian_dragoon|Arşidük Ferdinand 5. Dragun Alayı
trp_austrian_dragoon_pl|Dragun
trp_austrian_dragoon_nco|Arşidük Ferdinand 5. Dragun Alayı
trp_austrian_dragoon_nco_pl|Çavuş
trp_austrian_dragoon_officer|Arşidük Ferdinand 5. Dragun Alayı
trp_austrian_dragoon_officer_pl|Subay
trp_austrian_dragoon_trumpet|Arşidük Ferdinand 5. Dragun Alayı
trp_austrian_dragoon_trumpet_pl|Trompetçi
trp_austrian_cuirassier|İmparator Franz 1. Zırhlı Süvari Alayı
trp_austrian_cuirassier_pl|Zırhlı Süvari
trp_austrian_cuirassier_nco|İmparator Franz 1. Zırhlı Süvari Alayı
trp_austrian_cuirassier_nco_pl|Çavuş
trp_austrian_cuirassier_officer|İmparator Franz 1. Zırhlı Süvari Alayı
trp_austrian_cuirassier_officer_pl|Subay
trp_austrian_cuirassier_trumpet|İmparator Franz 1. Zırhlı Süvari Alayı
trp_austrian_cuirassier_trumpet_pl|Trompetçi
trp_austrian_arty|Lorraine Prensi 7. Topçu Alayı
trp_austrian_arty_pl|Topçu Piyade
trp_austrian_arty_guard|Topçu Muhafızı
trp_austrian_arty_guard_pl|Topçu Muhafızı
trp_austrian_arty_nco|Lorraine Prensi 7. Topçu Alayı
trp_austrian_arty_nco_pl|Top Taşıyıcı
trp_austrian_arty_officer|Lorraine Prensi 7. Topçu Alayı
trp_austrian_arty_officer_pl|Subay
trp_austrian_medic|Sıhhiyeci
trp_austrian_medic_pl|Cerrah
trp_austrian_sapper|1. Mühendis Taburu
trp_austrian_sapper_pl|Mühendis
trp_schwarzenberg|Karl Philipp, Schwarzenberg Prensi
trp_schwarzenberg_pl|Kumandan
trp_rhine_infantry_bavaria|2. Piyade Alayı Kronprinz, Bavyera
trp_rhine_infantry_bavaria_pl|Piyade Alayı
trp_rhine_infantry_bavaria_nco|Bavyera Piyade Alayı
trp_rhine_infantry_bavaria_nco_pl|Çavuş
trp_rhine_infantry_bavaria_officer|Bavyera Piyade Alayı
trp_rhine_infantry_bavaria_officer_pl|Subay
trp_rhine_infantry_bavaria_drum|Bavyera Piyade Alayı
trp_rhine_infantry_bavaria_drum_pl|Davulcu
trp_rhine_infantry_bavaria_flute|Bavyera Piyade Alayı
trp_rhine_infantry_bavaria_flute_pl|Flütçü
trp_rhine_infantry_wurttemberg|Piyade Alayı No.2 Herzog Wilhelm, Württemberg
trp_rhine_infantry_wurttemberg_pl|Piyade Alayı
trp_rhine_infantry_wurttemberg_nco|Württemberg Piyade Alayı
trp_rhine_infantry_wurttemberg_nco_pl|Çavuş
trp_rhine_infantry_wurttemberg_officer|Württemberg Piyade Alayı
trp_rhine_infantry_wurttemberg_officer_pl|Subay
trp_rhine_infantry_wurttemberg_drum|Württemberg Piyade Alayı
trp_rhine_infantry_wurttemberg_drum_pl|Davulcu
trp_rhine_infantry_wurttemberg_flute|Württemberg Piyade Alayı
trp_rhine_infantry_wurttemberg_flute_pl|Flütçü
trp_rhine_infantry_saxony|Piyade Alayı Prensi Frederick Augustus, Saksonya
trp_rhine_infantry_saxony_pl|Piyade Alayı
trp_rhine_infantry_saxony_nco|Sakson Piyade Alayı
trp_rhine_infantry_saxony_nco_pl|Çavuş
trp_rhine_infantry_saxony_officer|Sakson Piyade Alayı
trp_rhine_infantry_saxony_officer_pl|Subay
trp_rhine_infantry_saxony_drum|Sakson Piyade Alayı
trp_rhine_infantry_saxony_drum_pl|Davulcu
trp_rhine_infantry_saxony_flute|Sakson Piyade Alayı
trp_rhine_infantry_saxony_flute_pl|Flütçü
trp_rhine_infantry_wurttemberg2|Piyade Alayı No.4 von Franquemont, Württemberg
trp_rhine_infantry_wurttemberg2_pl|Piyade Alayı
trp_rhine_infantry_wurttemberg2_nco|Württemberg Ağır Piyade Alayı
trp_rhine_infantry_wurttemberg2_nco_pl|Çavuş
trp_rhine_infantry_wurttemberg2_officer|Württemberg Ağır Piyade Alayı
trp_rhine_infantry_wurttemberg2_officer_pl|Subay
trp_rhine_infantry_wurttemberg2_drum|Württemberg Ağır Piyade Alayı
trp_rhine_infantry_wurttemberg2_drum_pl|Davulcu
trp_rhine_infantry_wurttemberg2_flute|Württemberger Ağır Piyade Alayı
trp_rhine_infantry_wurttemberg2_flute_pl|Flütçü
trp_rhine_grenadier_guard|Grenadiers de la Garde, Vestfalya
trp_rhine_grenadier_guard_pl|Piyade
trp_rhine_grenadier_guard_nco|Vestfalya Ağır Muhafız Piyadesi
trp_rhine_grenadier_guard_nco_pl|Çavuş
trp_rhine_grenadier_guard_officer|Vestfalya Ağır Muhafız Piyadesi
trp_rhine_grenadier_guard_officer_pl|Subay
trp_rhine_grenadier_guard_drum|Vestfalya Ağır Muhafız Piyadesi
trp_rhine_grenadier_guard_drum_pl|Davulcu
trp_rhine_grenadier_guard_flute|Vestfalya Ağır Muhafız Piyadesi
trp_rhine_grenadier_guard_flute_pl|Flütçü
trp_rhine_light_infantry_hessen|Piyade Alayı Gross- und Erbprinz, Hessen-Darmstadt
trp_rhine_light_infantry_hessen_pl|Hafif Piyade
trp_rhine_light_infantry_hessen_nco|Hessen Hafif Piyadesi
trp_rhine_light_infantry_hessen_nco_pl|Çavuş
trp_rhine_light_infantry_hessen_officer|Hessen Hafif Piyadesi
trp_rhine_light_infantry_hessen_officer_pl|Subay
trp_rhine_light_infantry_hessen_horn|Hessen Hafif Piyadesi
trp_rhine_light_infantry_hessen_horn_pl|Kornocu
trp_rhine_light_infantry_bavaria|7. Leichtes Piyade Taburu, Bavyera
trp_rhine_light_infantry_bavaria_pl|Hafif Piyade/Nişancı
trp_rhine_light_infantry_bavaria_nco|Bavyera Nişancısı
trp_rhine_light_infantry_bavaria_nco_pl|Çavuş
trp_rhine_light_infantry_bavaria_officer|Bavyera Nişancısı
trp_rhine_light_infantry_bavaria_officer_pl|Subay
trp_rhine_light_infantry_bavaria_horn|Bavyera Nişancısı
trp_rhine_light_infantry_bavaria_horn_pl|Kornocu
trp_rhine_mounted_jaeger|Reitende Yageri, Nassau
trp_rhine_mounted_jaeger_pl|Hussarlar
trp_rhine_mounted_jaeger_nco|Nassau Atlı Yageri
trp_rhine_mounted_jaeger_nco_pl|Çavuş
trp_rhine_mounted_jaeger_officer|Nassau Atlı Yageri
trp_rhine_mounted_jaeger_officer_pl|Subay
trp_rhine_mounted_jaeger_trumpet|Nassau Atlı Yageri
trp_rhine_mounted_jaeger_trumpet_pl|Trompetçi
trp_rhine_uhlan|Uhlan Alayı Prensi Clemens, Saksonya
trp_rhine_uhlan_pl|Kargılı
trp_rhine_uhlan_nco|Sakson Uhlanı
trp_rhine_uhlan_nco_pl|Çavuş
trp_rhine_uhlan_officer|Sakson Uhlanı
trp_rhine_uhlan_officer_pl|Subay
trp_rhine_uhlan_trumpet|Sakson Uhlanı
trp_rhine_uhlan_trumpet_pl|Trompetçi
trp_rhine_light_dragoon|Leichtes Dragun Alayı, Baden
trp_rhine_light_dragoon_pl|Hafif At
trp_rhine_light_dragoon_nco|Badner Hafif Dragunu
trp_rhine_light_dragoon_nco_pl|Çavuş
trp_rhine_light_dragoon_officer|Badner Hafif Dragunu
trp_rhine_light_dragoon_officer_pl|Subay
trp_rhine_light_dragoon_trumpet|Badner Hafif Dragunu
trp_rhine_light_dragoon_trumpet_pl|Trompetçi
trp_rhine_cuirassier|1er Zırhlı Süvari Alayı, Vestfalya
trp_rhine_cuirassier_pl|Zırhlı Süvari
trp_rhine_cuirassier_nco|Vestfalya Zırhlı Süvarisi
trp_rhine_cuirassier_nco_pl|Çavuş
trp_rhine_cuirassier_officer|Vestfalya Zırhlı Süvarisi
trp_rhine_cuirassier_officer_pl|Subay
trp_rhine_cuirassier_trumpet|Vestfalya Zırhlı Süvarisi
trp_rhine_cuirassier_trumpet_pl|Trompetçi
trp_rhine_garde_du_corps|Garde du Corp, Saksonya
trp_rhine_garde_du_corps_pl|Ağır Süvari
trp_rhine_garde_du_corps_nco|Sakson Atlı Muhafızı
trp_rhine_garde_du_corps_nco_pl|Çavuş
trp_rhine_garde_du_corps_officer|Sakson Atlı Muhafızı
trp_rhine_garde_du_corps_officer_pl|Subay
trp_rhine_garde_du_corps_trumpet|Sakson Atlı Muhafızı
trp_rhine_garde_du_corps_trumpet_pl|Trompetçi
trp_rhine_arty|Topçu Alayı, Bavyera
trp_rhine_arty_pl|Topçu
trp_rhine_arty_guard|Topçu Muhafızı, Bavyera
trp_rhine_arty_guard_pl|Topçu Muhafızı
trp_rhine_arty_nco|Bavyera Topçusu
